time,best,best bound,gap %,status
77.91496396064758,-160.3574999999832,1e+100,6.23606628938531e+99,2
time,best,best bound,gap %,status
99.49218511581421,-132.4214999999916,1335.4839999982314,1108.5099474015292,2
time,best,best bound,gap %,status
106.86383605003357,-82.95549999999676,-82.89404545454606,0.07408133933338157,2
time,best,best bound,gap %,status
109.76427578926086,-82.9474999999968,-82.89404545454606,0.06444382947133533,2
time,best,best bound,gap %,status
111.03391003608704,-82.9074999999968,-82.89750000000181,0.012061634948574098,2
time,best,best bound,gap %,status
111.49385690689087,-82.89949999999678,-82.89750000000181,0.002412559780173311,2
