time,best,best bound,gap %,status
33.21807098388672,-0.27964999999997736,1e+100,3.575898444484466e+102,2
time,best,best bound,gap %,status
46.323617935180664,0.5545000000000276,25.97475,4584.355275022309,2
time,best,best bound,gap %,status
288.5819139480591,4.261699999999957,9.8834,131.9121477344745,2
time,best,best bound,gap %,status
2844.302062034607,4.2944500000000305,9.519900000000002,121.6791440114551,2
time,best,best bound,gap %,status
5125.784031867981,4.398300000605478,9.21645,109.54573355003629,2
time,best,best bound,gap %,status
10833.110945940018,4.3983000005993125,9.08135,106.47409223478562,2
