time,best,best bound,gap %,status
748.7678318023682,-34.230000000001404,1e+100,2.9214139643586297e+100,2
time,best,best bound,gap %,status
760.4937570095062,-34.230000000001404,1962.5786666340152,5833.504722856952,2
time,best,best bound,gap %,status
872.8103277683258,-8.508888888887798,10.146736073467485,219.24866108803744,2
time,best,best bound,gap %,status
949.1467118263245,8.73155555555059,10.109741446951746,15.78396750307627,2
time,best,best bound,gap %,status
994.0723049640656,9.097333333328379,10.027596126726424,10.225664591073043,2
time,best,best bound,gap %,status
1185.3646929264069,9.2926666666617,9.945801105961198,7.028493141184951,2
time,best,best bound,gap %,status
1347.0533289909363,9.417333333328367,9.921651565746568,5.35521271858772,2
time,best,best bound,gap %,status
1638.2859270572662,9.572222222217215,9.915558934462707,3.5868025655380644,2
time,best,best bound,gap %,status
1689.3579258918762,9.582444444439439,9.914103417348278,3.461110313050612,2
time,best,best bound,gap %,status
1916.9234788417816,9.594666666661674,9.912963073469749,3.317430587912462,2
time,best,best bound,gap %,status
1956.8112769126892,9.603333333328345,9.912963073469749,3.2241902826264934,2
time,best,best bound,gap %,status
2450.313460111618,9.608444444439456,9.905671444745842,3.0933935459073707,2
time,best,best bound,gap %,status
2451.034142971039,9.610444444439455,9.905671444745842,3.071939097230859,2
time,best,best bound,gap %,status
2451.681030035019,9.61155555555057,9.905671444745842,3.0600238171169183,2
time,best,best bound,gap %,status
2452.29461479187,9.612666666661685,9.905671444745842,3.048111291535218,2
time,best,best bound,gap %,status
2691.1423618793488,9.62133333332835,9.905671444745842,2.955288020554733,2
time,best,best bound,gap %,status
3520.7783210277557,9.621333335223003,9.905671444745842,2.95528800028056,2
time,best,best bound,gap %,status
3521.421201944351,9.621333337049787,9.905671444745842,2.955287980732637,2
time,best,best bound,gap %,status
4350.10564494133,9.62133334069721,9.905671444745842,2.955287941702542,2
